AÑO FISCAL;SALARIO MENSUAL;RETENCION MENSUAL
2017;98150;13120.44
2017;98200;13132.94
2017;98250;13145.44
2017;98300;13157.94
2017;98350;13170.44
2017;98400;13182.94
2017;98450;13195.44
2017;98500;13207.94
2017;98550;13220.44
2017;98600;13232.94
2017;98650;13245.44
2017;98700;13257.94
2017;98750;13270.44
2017;98800;13282.94
2017;98850;13295.44
2017;98900;13307.94
2017;98950;13320.44
2017;99000;13332.94
2017;99050;13345.44
2017;99100;13357.94
2017;99150;13370.44
2017;99200;13382.94
2017;99250;13395.44
2017;99300;13407.94
2017;99350;13420.44
2017;99400;13432.94
2017;99450;13445.44
2017;99500;13457.94
2017;99550;13470.44
2017;99600;13482.94
2017;99650;13495.44
2017;99700;13507.94
2017;99750;13520.44
2017;99800;13532.94
2017;99850;13545.44
2017;99900;13557.94
2017;99950;13570.44
2017;100000;13582.94
2017;100050;13595.44
2017;100100;13607.94
2017;100150;13620.44
2017;100200;13632.94
2017;100250;13645.44
2017;100300;13657.94
2017;100350;13670.44
2017;100400;13682.94
2017;100450;13695.44
2017;100500;13707.94
2017;100550;13720.44
2017;100600;13732.94
2017;100650;13745.44
2017;100700;13757.94
2017;100750;13770.44
2017;100800;13782.94
2017;100850;13795.44
2017;100900;13807.94
2017;100950;13820.44
2017;101000;13832.94
2017;101050;13845.44
2017;101100;13857.94
2017;101150;13870.44
2017;101200;13882.94
2017;101250;13895.44
2017;101300;13907.94
2017;101350;13920.44
2017;101400;13932.94
2017;101450;13945.44
2017;101500;13957.94
2017;101550;13970.44
2017;101600;13982.94
2017;101650;13995.44
2017;101700;14007.94
2017;101750;14020.44
2017;101800;14032.94
2017;101850;14045.44
2017;101900;14057.94
2017;101950;14070.44
2017;102000;14082.94
2017;102050;14095.44
2017;102100;14107.94
2017;102150;14120.44
2017;102200;14132.94
2017;102250;14145.44
2017;102300;14157.94
2017;102350;14170.44
2017;102400;14182.94
2017;102450;14195.44
2017;102500;14207.94
2017;102550;14220.44
2017;102600;14232.94
2017;102650;14245.44
2017;102700;14257.94
2017;102750;14270.44
2017;102800;14282.94
2017;102850;14295.44
2017;102900;14307.94
2017;102950;14320.44
2017;103000;14332.94
2017;103050;14345.44
2017;103100;14357.94
2017;103150;14370.44
2017;103200;14382.94
2017;103250;14395.44
2017;103300;14407.94
2017;103350;14420.44
2017;103400;14432.94
2017;103450;14445.44
2017;103500;14457.94
2017;103550;14470.44
2017;103600;14482.94
2017;103650;14495.44
2017;103700;14507.94
2017;103750;14520.44
2017;103800;14532.94
2017;103850;14545.44
2017;103900;14557.94
2017;103950;14570.44
2017;104000;14582.94
2017;104050;14595.44
2017;104100;14607.94
2017;104150;14620.44
2017;104200;14632.94
2017;104250;14645.44
2017;104300;14657.94
2017;104350;14670.44
2017;104400;14682.94
2017;104450;14695.44
2017;104500;14707.94
2017;104550;14720.44
2017;104600;14732.94
2017;104650;14745.44
2017;104700;14757.94
2017;104750;14770.44
2017;104800;14782.94
2017;104850;14795.44
2017;104900;14807.94
2017;104950;14820.44
2017;105000;14832.94
2017;105050;14845.44
2017;105100;14857.94
2017;105150;14870.44
2017;105200;14882.94
2017;105250;14895.44
2017;105300;14907.94
2017;105350;14920.44
2017;105400;14932.94
2017;105450;14945.44
2017;105500;14957.94
2017;105550;14970.44
2017;105600;14982.94
2017;105650;14995.44
2017;105700;15007.94
2017;105750;15020.44
2017;105800;15032.94
2017;105850;15045.44
2017;105900;15057.94
2017;105950;15070.44
2017;106000;15082.94
2017;106050;15095.44
2017;106100;15107.94
2017;106150;15120.44
2017;106200;15132.94
2017;106250;15145.44
2017;106300;15157.94
2017;106350;15170.44
2017;106400;15182.94
2017;106450;15195.44
2017;106500;15207.94
2017;106550;15220.44
2017;106600;15232.94
2017;106650;15245.44
2017;106700;15257.94
2017;106750;15270.44
2017;106800;15282.94
2017;106850;15295.44
2017;106900;15307.94
2017;106950;15320.44
2017;107000;15332.94
2017;107050;15345.44
2017;107100;15357.94
2017;107150;15370.44
2017;107200;15382.94
2017;107250;15395.44
2017;107300;15407.94
2017;107350;15420.44
2017;107400;15432.94
2017;107450;15445.44
2017;107500;15457.94
2017;107550;15470.44
2017;107600;15482.94
2017;107650;15495.44
2017;107700;15507.94
2017;107750;15520.44
2017;107800;15532.94
2017;107850;15545.44
2017;107900;15557.94
2017;107950;15570.44
2017;108000;15582.94
2017;108050;15595.44
2017;108100;15607.94
2017;108150;15620.44
2017;108200;15632.94
2017;108250;15645.44
2017;108300;15657.94
2017;108350;15670.44
2017;108400;15682.94
2017;108450;15695.44
2017;108500;15707.94
2017;108550;15720.44
2017;108600;15732.94
2017;108650;15745.44
2017;108700;15757.94
2017;108750;15770.44
2017;108800;15782.94
2017;108850;15795.44
2017;108900;15807.94
2017;108950;15820.44
2017;109000;15832.94
2017;109050;15845.44
2017;109100;15857.94
2017;109150;15870.44
2017;109200;15882.94
2017;109250;15895.44
2017;109300;15907.94
2017;109350;15920.44
2017;109400;15932.94
2017;109450;15945.44
2017;109500;15957.94
2017;109550;15970.44
2017;109600;15982.94
2017;109650;15995.44
2017;109700;16007.94
2017;109750;16020.44
2017;109800;16032.94
2017;109850;16045.44
2017;109900;16057.94
2017;109950;16070.44
2017;110000;16082.94
2017;110050;16095.44
2017;110100;16107.94
2017;110150;16120.44
2017;110200;16132.94
2017;110250;16145.44
2017;110300;16157.94
2017;110350;16170.44
2017;110400;16182.94
2017;110450;16195.44
2017;110500;16207.94
2017;110550;16220.44
2017;110600;16232.94
2017;110650;16245.44
2017;110700;16257.94
2017;110750;16270.44
2017;110800;16282.94
2017;110850;16295.44
2017;110900;16307.94
2017;110950;16320.44
2017;111000;16332.94
2017;111050;16345.44
2017;111100;16357.94
2017;111150;16370.44
2017;111200;16382.94
2017;111250;16395.44
2017;111300;16407.94
2017;111350;16420.44
2017;111400;16432.94
2017;111450;16445.44
2017;111500;16457.94
2017;111550;16470.44
2017;111600;16482.94
2017;111650;16495.44
2017;111700;16507.94
2017;111750;16520.44
2017;111800;16532.94
2017;111850;16545.44
2017;111900;16557.94
2017;111950;16570.44
2017;112000;16582.94
2017;112050;16595.44
2017;112100;16607.94
2017;112150;16620.44
2017;112200;16632.94
2017;112250;16645.44
2017;112300;16657.94
2017;112350;16670.44
2017;112400;16682.94
2017;112450;16695.44
2017;112500;16707.94
2017;112550;16720.44
2017;112600;16732.94
2017;112650;16745.44
2017;112700;16757.94
2017;112750;16770.44
2017;112800;16782.94
2017;112850;16795.44
2017;112900;16807.94
2017;112950;16820.44
2017;113000;16832.94
2017;113050;16845.44
2017;113100;16857.94
2017;113150;16870.44
2017;113200;16882.94
2017;113250;16895.44
2017;113300;16907.94
2017;113350;16920.44
2017;113400;16932.94
2017;113450;16945.44
2017;113500;16957.94
2017;113550;16970.44
2017;113600;16982.94
2017;113650;16995.44
2017;113700;17007.94
2017;113750;17020.44
2017;113800;17032.94
2017;113850;17045.44
2017;113900;17057.94
2017;113950;17070.44
2017;114000;17082.94
2017;114050;17095.44
2017;114100;17107.94
2017;114150;17120.44
2017;114200;17132.94
2017;114250;17145.44
2017;114300;17157.94
2017;114350;17170.44
2017;114400;17182.94
2017;114450;17195.44
2017;114500;17207.94
2017;114550;17220.44
2017;114600;17232.94
2017;114650;17245.44
2017;114700;17257.94
2017;114750;17270.44
2017;114800;17282.94
2017;114850;17295.44
2017;114900;17307.94
2017;114950;17320.44
2017;115000;17332.94
2017;115050;17345.44
2017;115100;17357.94
2017;115150;17370.44
2017;115200;17382.94
2017;115250;17395.44
2017;115300;17407.94
2017;115350;17420.44
2017;115400;17432.94
2017;115450;17445.44
2017;115500;17457.94
2017;115550;17470.44
2017;115600;17482.94
2017;115650;17495.44
2017;115700;17507.94
2017;115750;17520.44
2017;115800;17532.94
2017;115850;17545.44
2017;115900;17557.94
2017;115950;17570.44
2017;116000;17582.94
2017;116050;17595.44
2017;116100;17607.94
2017;116150;17620.44
2017;116200;17632.94
2017;116250;17645.44
2017;116300;17657.94
2017;116350;17670.44
2017;116400;17682.94
2017;116450;17695.44
2017;116500;17707.94
2017;116550;17720.44
2017;116600;17732.94
2017;116650;17745.44
2017;116700;17757.94
2017;116750;17770.44
2017;116800;17782.94
2017;116850;17795.44
2017;116900;17807.94
2017;116950;17820.44
2017;117000;17832.94
2017;117050;17845.44
2017;117100;17857.94
2017;117150;17870.44
2017;117200;17882.94
2017;117250;17895.44
2017;117300;17907.94
2017;117350;17920.44
2017;117400;17932.94
2017;117450;17945.44
2017;117500;17957.94
2017;117550;17970.44
2017;117600;17982.94
2017;117650;17995.44
2017;117700;18007.94
2017;117750;18020.44
2017;117800;18032.94
2017;117850;18045.44
2017;117900;18057.94
2017;117950;18070.44
2017;118000;18082.94
2017;118050;18095.44
2017;118100;18107.94
2017;118150;18120.44
2017;118200;18132.94
2017;118250;18145.44
2017;118300;18157.94
2017;118350;18170.44
2017;118400;18182.94
2017;118450;18195.44
2017;118500;18207.94
2017;118550;18220.44
2017;118600;18232.94
2017;118650;18245.44
2017;118700;18257.94
2017;118750;18270.44
2017;118800;18282.94
2017;118850;18295.44
2017;118900;18307.94
2017;118950;18320.44
2017;119000;18332.94
2017;119050;18345.44
2017;119100;18357.94
2017;119150;18370.44
2017;119200;18382.94
2017;119250;18395.44
2017;119300;18407.94
2017;119350;18420.44
2017;119400;18432.94
2017;119450;18445.44
2017;119500;18457.94
2017;119550;18470.44
2017;119600;18482.94
2017;119650;18495.44
2017;119700;18507.94
2017;119750;18520.44
2017;119800;18532.94
2017;119850;18545.44
2017;119900;18557.94
2017;119950;18570.44
2017;120000;18582.94
2017;120050;18595.44
2017;120100;18607.94
2017;120150;18620.44
2017;120200;18632.94
2017;120250;18645.44
2017;120300;18657.94
2017;120350;18670.44
2017;120400;18682.94
2017;120450;18695.44
2017;120500;18707.94
2017;120550;18720.44
2017;120600;18732.94
2017;120650;18745.44
2017;120700;18757.94
2017;120750;18770.44
2017;120800;18782.94
2017;120850;18795.44
2017;120900;18807.94
2017;120950;18820.44
2017;121000;18832.94
2017;121050;18845.44
2017;121100;18857.94
2017;121150;18870.44
2017;121200;18882.94
2017;121250;18895.44
2017;121300;18907.94
2017;121350;18920.44
2017;121400;18932.94
2017;121450;18945.44
2017;121500;18957.94
2017;121550;18970.44
2017;121600;18982.94
2017;121650;18995.44
2017;121700;19007.94
2017;121750;19020.44
2017;121800;19032.94
2017;121850;19045.44
2017;121900;19057.94
2017;121950;19070.44
2017;122000;19082.94
2017;122050;19095.44
2017;122100;19107.94
2017;122150;19120.44
2017;122200;19132.94
2017;122250;19145.44
2017;122300;19157.94
2017;122350;19170.44
2017;122400;19182.94
2017;122450;19195.44
2017;122500;19207.94
2017;122550;19220.44
2017;122600;19232.94
2017;122650;19245.44
2017;122700;19257.94
2017;122750;19270.44
2017;122800;19282.94
2017;122850;19295.44
2017;122900;19307.94
2017;122950;19320.44
2017;123000;19332.94
2017;123050;19345.44
2017;123100;19357.94
2017;123150;19370.44
2017;123200;19382.94
2017;123250;19395.44
2017;123300;19407.94
2017;123350;19420.44
2017;123400;19432.94
2017;123450;19445.44
2017;123500;19457.94
2017;123550;19470.44
2017;123600;19482.94
2017;123650;19495.44
2017;123700;19507.94
2017;123750;19520.44
2017;123800;19532.94
2017;123850;19545.44
2017;123900;19557.94
2017;123950;19570.44
2017;124000;19582.94
2017;124050;19595.44
2017;124100;19607.94
2017;124150;19620.44
2017;124200;19632.94
2017;124250;19645.44
2017;124300;19657.94
2017;124350;19670.44
2017;124400;19682.94
2017;124450;19695.44
2017;124500;19707.94
2017;124550;19720.44
2017;124600;19732.94
2017;124650;19745.44
2017;124700;19757.94
2017;124750;19770.44
2017;124800;19782.94
2017;124850;19795.44
2017;124900;19807.94
2017;124950;19820.44
2017;125000;19832.94
2017;125050;19845.44
2017;125100;19857.94
2017;125150;19870.44
2017;125200;19882.94
2017;125250;19895.44
2017;125300;19907.94
2017;125350;19920.44
2017;125400;19932.94
2017;125450;19945.44
2017;125500;19957.94
2017;125550;19970.44
2017;125600;19982.94
2017;125650;19995.44
2017;125700;20007.94
2017;125750;20020.44
2017;125800;20032.94
2017;125850;20045.44
2017;125900;20057.94
2017;125950;20070.44
2017;126000;20082.94
2017;126050;20095.44
2017;126100;20107.94
2017;126150;20120.44
2017;126200;20132.94
2017;126250;20145.44
2017;126300;20157.94
2017;126350;20170.44
2017;126400;20182.94
2017;126450;20195.44
2017;126500;20207.94
2017;126550;20220.44
2017;126600;20232.94
2017;126650;20245.44
2017;126700;20257.94
2017;126750;20270.44
2017;126800;20282.94
2017;126850;20295.44
2017;126900;20307.94
2017;126950;20320.44
2017;127000;20332.94
2017;127050;20345.44
2017;127100;20357.94
2017;127150;20370.44
2017;127200;20382.94
2017;127250;20395.44
2017;127300;20407.94
2017;127350;20420.44
2017;127400;20432.94
2017;127450;20445.44
2017;127500;20457.94
2017;127550;20470.44
2017;127600;20482.94
2017;127650;20495.44
2017;127700;20507.94
2017;127750;20520.44
2017;127800;20532.94
2017;127850;20545.44
2017;127900;20557.94
2017;127950;20570.44
2017;128000;20582.94
2017;128050;20595.44
2017;128100;20607.94
2017;128150;20620.44
2017;128200;20632.94
2017;128250;20645.44
2017;128300;20657.94
2017;128350;20670.44
2017;128400;20682.94
2017;128450;20695.44
2017;128500;20707.94
2017;128550;20720.44
2017;128600;20732.94
2017;128650;20745.44
2017;128700;20757.94
2017;128750;20770.44
2017;128800;20782.94
2017;128850;20795.44
2017;128900;20807.94
2017;128950;20820.44
2017;129000;20832.94
2017;129050;20845.44
2017;129100;20857.94
2017;129150;20870.44
2017;129200;20882.94
2017;129250;20895.44
2017;129300;20907.94
2017;129350;20920.44
2017;129400;20932.94
2017;129450;20945.44
2017;129500;20957.94
2017;129550;20970.44
2017;129600;20982.94
2017;129650;20995.44
2017;129700;21007.94
2017;129750;21020.44
2017;129800;21032.94
2017;129850;21045.44
2017;129900;21057.94
2017;129950;21070.44
2017;130000;21082.94
2017;130050;21095.44
2017;130100;21107.94
2017;130150;21120.44
2017;130200;21132.94
2017;130250;21145.44
2017;130300;21157.94
2017;130350;21170.44
2017;130400;21182.94
2017;130450;21195.44
2017;130500;21207.94
2017;130550;21220.44
2017;130600;21232.94
2017;130650;21245.44
2017;130700;21257.94
2017;130750;21270.44
2017;130800;21282.94
2017;130850;21295.44
2017;130900;21307.94
2017;130950;21320.44
2017;131000;21332.94
2017;131050;21345.44
2017;131100;21357.94
2017;131150;21370.44
2017;131200;21382.94
2017;131250;21395.44
2017;131300;21407.94
2017;131350;21420.44
2017;131400;21432.94
2017;131450;21445.44
2017;131500;21457.94
2017;131550;21470.44
2017;131600;21482.94
2017;131650;21495.44
2017;131700;21507.94
2017;131750;21520.44
2017;131800;21532.94
2017;131850;21545.44
2017;131900;21557.94
2017;131950;21570.44
2017;132000;21582.94
2017;132050;21595.44
2017;132100;21607.94
2017;132150;21620.44
2017;132200;21632.94
2017;132250;21645.44
2017;132300;21657.94
2017;132350;21670.44
2017;132400;21682.94
2017;132450;21695.44
2017;132500;21707.94
2017;132550;21720.44
2017;132600;21732.94
2017;132650;21745.44
2017;132700;21757.94
2017;132750;21770.44
2017;132800;21782.94
2017;132850;21795.44
2017;132900;21807.94
2017;132950;21820.44
2017;133000;21832.94
2017;133050;21845.44
2017;133100;21857.94
2017;133150;21870.44
2017;133200;21882.94
2017;133250;21895.44
2017;133300;21907.94
2017;133350;21920.44
2017;133400;21932.94
2017;133450;21945.44
2017;133500;21957.94
2017;133550;21970.44
2017;133600;21982.94
2017;133650;21995.44
2017;133700;22007.94
2017;133750;22020.44
2017;133800;22032.94
2017;133850;22045.44
2017;133900;22057.94
2017;133950;22070.44
2017;134000;22082.94
2017;134050;22095.44
2017;134100;22107.94
2017;134150;22120.44
2017;134200;22132.94
2017;134250;22145.44
2017;134300;22157.94
2017;134350;22170.44
2017;134400;22182.94
2017;134450;22195.44
2017;134500;22207.94
2017;134550;22220.44
2017;134600;22232.94
2017;134650;22245.44
2017;134700;22257.94
2017;134750;22270.44
2017;134800;22282.94
2017;134850;22295.44
2017;134900;22307.94
2017;134950;22320.44
2017;135000;22332.94
2017;135050;22345.44
2017;135100;22357.94
2017;135150;22370.44
2017;135200;22382.94
2017;135250;22395.44
2017;135300;22407.94
2017;135350;22420.44
2017;135400;22432.94
2017;135450;22445.44
2017;135500;22457.94
2017;135550;22470.44
2017;135600;22482.94
2017;135650;22495.44
2017;135700;22507.94
2017;135750;22520.44
2017;135800;22532.94
2017;135850;22545.44
2017;135900;22557.94
2017;135950;22570.44
2017;136000;22582.94
2017;136050;22595.44
2017;136100;22607.94
2017;136150;22620.44
2017;136200;22632.94
2017;136250;22645.44
2017;136300;22657.94
2017;136350;22670.44
2017;136400;22682.94
2017;136450;22695.44
2017;136500;22707.94
2017;136550;22720.44
2017;136600;22732.94
2017;136650;22745.44
2017;136700;22757.94
2017;136750;22770.44
2017;136800;22782.94
2017;136850;22795.44
2017;136900;22807.94
2017;136950;22820.44
2017;137000;22832.94
2017;137050;22845.44
2017;137100;22857.94
2017;137150;22870.44
2017;137200;22882.94
2017;137250;22895.44
2017;137300;22907.94
2017;137350;22920.44
2017;137400;22932.94
2017;137450;22945.44
2017;137500;22957.94
2017;137550;22970.44
2017;137600;22982.94
2017;137650;22995.44
2017;137700;23007.94
2017;137750;23020.44
2017;137800;23032.94
2017;137850;23045.44
2017;137900;23057.94
2017;137950;23070.44
2017;138000;23082.94
2017;138050;23095.44
2017;138100;23107.94
2017;138150;23120.44
2017;138200;23132.94
2017;138250;23145.44
2017;138300;23157.94
2017;138350;23170.44
2017;138400;23182.94
2017;138450;23195.44
2017;138500;23207.94
2017;138550;23220.44
2017;138600;23232.94
2017;138650;23245.44
2017;138700;23257.94
2017;138750;23270.44
2017;138800;23282.94
2017;138850;23295.44
2017;138900;23307.94
2017;138950;23320.44
2017;139000;23332.94
2017;139050;23345.44
2017;139100;23357.94
2017;139150;23370.44
2017;139200;23382.94
2017;139250;23395.44
2017;139300;23407.94
2017;139350;23420.44
2017;139400;23432.94
2017;139450;23445.44
2017;139500;23457.94
2017;139550;23470.44
2017;139600;23482.94
2017;139650;23495.44
2017;139700;23507.94
2017;139750;23520.44
2017;139800;23532.94
2017;139850;23545.44
2017;139900;23557.94
2017;139950;23570.44
2017;140000;23582.94
2017;140050;23595.44
2017;140100;23607.94
2017;140150;23620.44
2017;140200;23632.94
2017;140250;23645.44
2017;140300;23657.94
2017;140350;23670.44
2017;140400;23682.94
2017;140450;23695.44
2017;140500;23707.94
2017;140550;23720.44
2017;140600;23732.94
2017;140650;23745.44
2017;140700;23757.94
2017;140750;23770.44
2017;140800;23782.94
2017;140850;23795.44
2017;140900;23807.94
2017;140950;23820.44
2017;141000;23832.94
2017;141050;23845.44
2017;141100;23857.94
2017;141150;23870.44
2017;141200;23882.94
2017;141250;23895.44
2017;141300;23907.94
2017;141350;23920.44
2017;141400;23932.94
2017;141450;23945.44
2017;141500;23957.94
2017;141550;23970.44
2017;141600;23982.94
2017;141650;23995.44
2017;141700;24007.94
2017;141750;24020.44
2017;141800;24032.94
2017;141850;24045.44
2017;141900;24057.94
2017;141950;24070.44
2017;142000;24082.94
2017;142050;24095.44
2017;142100;24107.94
2017;142150;24120.44
2017;142200;24132.94
2017;142250;24145.44
2017;142300;24157.94
2017;142350;24170.44
2017;142400;24182.94
2017;142450;24195.44
2017;142500;24207.94
2017;142550;24220.44
2017;142600;24232.94
2017;142650;24245.44
2017;142700;24257.94
2017;142750;24270.44
2017;142800;24282.94
2017;142850;24295.44
2017;142900;24307.94
2017;142950;24320.44
2017;143000;24332.94
2017;143050;24345.44
2017;143100;24357.94
2017;143150;24370.44
2017;143200;24382.94
2017;143250;24395.44
2017;143300;24407.94
2017;143350;24420.44
2017;143400;24432.94
2017;143450;24445.44
2017;143500;24457.94
2017;143550;24470.44
2017;143600;24482.94
2017;143650;24495.44
2017;143700;24507.94
2017;143750;24520.44
2017;143800;24532.94
2017;143850;24545.44
2017;143900;24557.94
2017;143950;24570.44
2017;144000;24582.94
2017;144050;24595.44
2017;144100;24607.94
2017;144150;24620.44
2017;144200;24632.94
2017;144250;24645.44
2017;144300;24657.94
2017;144350;24670.44
2017;144400;24682.94
2017;144450;24695.44
2017;144500;24707.94
2017;144550;24720.44
2017;144600;24732.94
2017;144650;24745.44
2017;144700;24757.94
2017;144750;24770.44
2017;144800;24782.94
2017;144850;24795.44
2017;144900;24807.94
2017;144950;24820.44
2017;145000;24832.94
2017;145050;24845.44
2017;145100;24857.94
2017;145150;24870.44
2017;145200;24882.94
2017;145250;24895.44
2017;145300;24907.94
2017;145350;24920.44
2017;145400;24932.94
2017;145450;24945.44
2017;145500;24957.94
2017;145550;24970.44
2017;145600;24982.94
2017;145650;24995.44
2017;145700;25007.94
2017;145750;25020.44
2017;145800;25032.94
2017;145850;25045.44
2017;145900;25057.94
2017;145950;25070.44
2017;146000;25082.94
2017;146050;25095.44
2017;146100;25107.94
2017;146150;25120.44
2017;146200;25132.94
2017;146250;25145.44
2017;146300;25157.94
2017;146350;25170.44
2017;146400;25182.94
2017;146450;25195.44
2017;146500;25207.94
2017;146550;25220.44
2017;146600;25232.94
2017;146650;25245.44
2017;146700;25257.94
2017;146750;25270.44
2017;146800;25282.94
2017;146850;25295.44
2017;146900;25307.94
2017;146950;25320.44
2017;147000;25332.94
2017;147050;25345.44
2017;147100;25357.94
2017;147150;25370.44
2017;147200;25382.94
2017;147250;25395.44
2017;147300;25407.94
2017;147350;25420.44
2017;147400;25432.94
2017;147450;25445.44
2017;147500;25457.94
2017;147550;25470.44
2017;147600;25482.94
